onset	duration	nwb_table	ProAnti3Marino_hit_history	ProAnti3Marino_sides_history	ProAnti3Marino_psych_history	ProAnti3Marino_loc_history	ProAnti3Marino_mem_history	ProAnti3Marino_free_history	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
2031.791038	0.0004919999998946878	states												"            state_name
id                    
14  son_reward_chooser"
2031.79153	0.03850000000011278	states												"        state_name
id                
17  reward_big_son"
2031.83003	0.9619999999999891	states												"        state_name
id                
22  post_reward_on"
2032.79203	0.013500000000021828	states												"         state_name
id                 
23  post_reward_off"
2032.80553	2.6535129999999754	states												"         state_name
id                 
24  soft_drink_time"
2035.459043	0.0004870000000209984	states												"    state_name
id            
25  warndanger"
2035.45953	3.0005029999999806	states												"            state_name
id                    
26  warndanger_warning"
2038.46053	6.576000000000022	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
2038.46053	6.576000000000022	states												"   state_name
id           
0     state_0"
2038.46053	0.015999999999849024	states												"          state_name
id                  
1   sending_trialnum"
2038.47653	0.5099999999999909	states												"      state_name
id              
3   wait_for_cin"
2038.98653	1.0	states												"   state_name
id           
4     context"
2039.98653	0.0015000000000782165	states												"   state_name
id           
6       csgap"
2039.98803	0.04750000000012733	states												"   state_name
id           
11    stim_on"
2040.03553	5.000999999999976	states												"     state_name
id             
28  error_state"
2045.037045	6.465984999999819	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
2045.037045	6.465984999999819	states												"   state_name
id           
0     state_0"
2045.037045	0.015994999999975335	states												"          state_name
id                  
1   sending_trialnum"
2045.05304	0.4179899999999179	states												"      state_name
id              
3   wait_for_cin"
2045.47103	1.0000099999999748	states												"   state_name
id           
4     context"
2046.47104	0.0014900000001034641	states												"   state_name
id           
6       csgap"
2046.47253	0.029502000000093176	states												"   state_name
id           
11    stim_on"
2046.502032	5.000997999999754	states												"     state_name
id             
28  error_state"
2051.50353	11.835508000000118	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
2051.50353	11.835508000000118	states												"   state_name
id           
0     state_0"
2051.50353	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
2051.51953	0.1269999999999527	states												"      state_name
id              
3   wait_for_cin"
2051.64653	1.000503000000208	states												"   state_name
id           
4     context"
2052.647033	0.0014969999997447303	states												"   state_name
id           
6       csgap"
2052.64853	0.7625090000001364	states												"   state_name
id           
11    stim_on"
2053.411039	0.0004909999997835257	states												"            state_name
id                    
14  son_reward_chooser"
2053.41153	0.03850000000011278	states												"        state_name
id                
17  reward_big_son"
2053.45003	0.9619999999999891	states												"        state_name
id                
22  post_reward_on"
2054.41203	0.581000000000131	states												"         state_name
id                 
23  post_reward_off"
2054.99303	5.345506000000114	states												"         state_name
id                 
24  soft_drink_time"
2060.338536	0.0004989999997633277	states												"    state_name
id            
25  warndanger"
2060.339035	3.000003000000106	states												"            state_name
id                    
26  warndanger_warning"
2063.33953	8.05350099999987	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
2063.33953	8.05350099999987	states												"   state_name
id           
0     state_0"
2063.33953	0.01599999999962165	states												"          state_name
id                  
1   sending_trialnum"
2063.35553	2.0050060000003214	states												"      state_name
id              
3   wait_for_cin"
2065.360536	1.0005069999997431	states												"   state_name
id           
4     context"
2066.361043	0.0014869999999973516	states												"   state_name
id           
6       csgap"
2066.36253	0.029500000000098225	states												"   state_name
id           
11    stim_on"
2066.39203	5.0010010000000875	states												"     state_name
id             
28  error_state"
2071.39353	7.594500000000153	trials	0.0	l	1.0	p	1.0	r	0.0	0.0	0.0	l	p	
2071.39353	7.594500000000153	states												"   state_name
id           
0     state_0"
2071.39353	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
2071.40953	1.5240020000001095	states												"      state_name
id              
3   wait_for_cin"
2072.933532	1.0004979999998795	states												"   state_name
id           
4     context"
2073.93403	0.0010070000002997403	states												"   state_name
id           
6       csgap"
2073.935037	0.05200299999978597	states												"   state_name
id           
11    stim_on"
2073.98704	5.000990000000002	states												"     state_name
id             
28  error_state"
2078.988531	12.206998999999996	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2078.988531	12.206998999999996	states												"   state_name
id           
0     state_0"
2078.988531	0.01599900000019261	states												"          state_name
id                  
1   sending_trialnum"
2079.00453	5.112499999999727	states												"      state_name
id              
3   wait_for_cin"
2084.11703	1.0000100000002021	states												"   state_name
id           
4     context"
2085.11704	0.0014900000001034641	states												"   state_name
id           
6       csgap"
2085.11853	0.0749999999998181	states												"   state_name
id           
11    stim_on"
2085.19353	0.0005000000001018634	states												"            state_name
id                    
14  son_reward_chooser"
2085.19403	0.043012000000089756	states												"        state_name
id                
17  reward_big_son"
2085.237042	0.9574880000000121	states												"        state_name
id                
22  post_reward_on"
2086.19453	2.000511999999617	states												"         state_name
id                 
23  post_reward_off"
2088.195042	0.0004880000001321605	states												"    state_name
id            
25  warndanger"
2088.19553	3.0	states												"            state_name
id                    
26  warndanger_warning"
2091.19603	8.780499999999847	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2091.19603	8.780499999999847	states												"   state_name
id           
0     state_0"
2091.19603	0.0160040000000663	states												"          state_name
id                  
1   sending_trialnum"
2091.212034	1.731995999999981	states												"      state_name
id              
3   wait_for_cin"
2092.94403	1.0005000000001019	states												"   state_name
id           
4     context"
2093.94453	0.0014999999998508429	states												"   state_name
id           
6       csgap"
2093.94603	0.0284999999998945	states												"   state_name
id           
11    stim_on"
2093.97453	0.0005110000001877779	states												"            state_name
id                    
14  son_reward_chooser"
2093.975041	0.04298900000003414	states												"        state_name
id                
17  reward_big_son"
2094.01803	0.9574999999999818	states												"        state_name
id                
22  post_reward_on"
2094.97553	2.0005129999999554	states												"         state_name
id                 
23  post_reward_off"
2096.976043	0.00048699999979362474	states												"    state_name
id            
25  warndanger"
2096.97653	3.0	states												"            state_name
id                    
26  warndanger_warning"
2099.977045	11.82948499999975	trials	0.0	l	1.0	p	1.0	r	0.0	0.0	0.0	l	p	
2099.977045	11.82948499999975	states												"   state_name
id           
0     state_0"
2099.977045	0.015985000000000582	states												"          state_name
id                  
1   sending_trialnum"
2099.99303	5.7199999999998	states												"      state_name
id              
3   wait_for_cin"
2105.71303	1.0000100000002021	states												"   state_name
id           
4     context"
2106.71304	0.0014900000001034641	states												"   state_name
id           
6       csgap"
2106.71453	0.0909999999998945	states												"   state_name
id           
11    stim_on"
2106.80553	5.000999999999749	states												"     state_name
id             
28  error_state"
2111.807041	7.595002000000022	trials	0.0	l	1.0	p	1.0	r	0.0	0.0	0.0	l	p	
2111.807041	7.595002000000022	states												"   state_name
id           
0     state_0"
2111.807041	0.01599900000019261	states												"          state_name
id                  
1   sending_trialnum"
2111.82304	1.5624899999997979	states												"      state_name
id              
3   wait_for_cin"
2113.38553	1.0	states												"   state_name
id           
4     context"
2114.38553	0.0015039999998407438	states												"   state_name
id           
6       csgap"
2114.387034	0.014002000000346015	states												"   state_name
id           
11    stim_on"
2114.401036	5.001006999999845	states												"     state_name
id             
28  error_state"
2119.40253	19.890502000000197	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
2119.40253	19.890502000000197	states												"   state_name
id           
0     state_0"
2119.40253	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
2119.41853	5.900509000000056	states												"      state_name
id              
3   wait_for_cin"
2125.319039	1.0004910000002383	states												"   state_name
id           
4     context"
