onset	duration	nwb_table	crosstalk_dir	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_violation_history	HistorySection_hit_history_left	HistorySection_hit_history_right	HistorySection_side_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_hit_history_stage	state_type
3958.436506	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
3958.440506	123.0205060000003	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0		1.0			l	4.0			
3958.440506	123.0205060000003	states																			"   state_name
id           
0     state_0"
3958.440506	0.016016000000036	states																			"          state_name
id                  
1   sending_trialnum"
3958.456522	120.00048400000014	states																			"        state_name
id                
3   wait_for_cpoke"
4078.457006	3.0005080000000817	states																			"       state_name
id               
13  timeout_state"
4081.457514	0.0034980000000359723	states																			"        state_name
id                
14  clean_up_state"
4081.461513	123.02049299999999	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0		1.0			l	4.0			
4081.461513	123.02049299999999	states																			"   state_name
id           
0     state_0"
4081.461513	0.016004999999950087	states																			"          state_name
id                  
1   sending_trialnum"
4081.477518	120.00048800000013	states																			"        state_name
id                
3   wait_for_cpoke"
4201.478006	3.000500000000102	states																			"       state_name
id               
13  timeout_state"
4204.478506	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
4204.482506	123.01999999999953	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0		1.0			r	4.0	1.0	1.0	
4204.482506	123.01999999999953	states																			"   state_name
id           
0     state_0"
4204.482506	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
4204.498506	120.0	states																			"        state_name
id                
3   wait_for_cpoke"
4324.498506	3.000500000000102	states																			"       state_name
id               
13  timeout_state"
4327.499006	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
4327.503006	14.802502999999888	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
4327.503006	14.802502999999888	states																			"   state_name
id           
0     state_0"
4327.503006	0.01601600000049075	states																			"          state_name
id                  
1   sending_trialnum"
4327.519022	11.887483999999858	states																			"        state_name
id                
3   wait_for_cpoke"
4339.406506	0.10000499999932799	states																			"     state_name
id             
4   nic_prestim"
4339.506511	1.000011000000086	states																			"   state_name
id           
5       cpoke"
4340.506522	0.18148700000074314	states																			"       state_name
id               
6   wait_for_cout"
4340.688009	0.6049969999994573	states																			"        state_name
id                
7   wait_for_spoke"
4341.293006	0.0005040000005465117	states																			"   state_name
id           
8   hit_state"
4341.29351	0.1744959999996354	states																			"    state_name
id            
9   hit_state2"
4341.468006	0.0035040000002481975	states																			"        state_name
id                
14  clean_up_state"
4341.47151	0.8339989999994941	states																			"                state_name
id                        
2   check_next_trial_ready"
4342.306006	7.780000000000655	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0			
4342.306006	7.780000000000655	states																			"   state_name
id           
0     state_0"
4342.306006	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4342.322006	4.894499999999425	states																			"        state_name
id                
3   wait_for_cpoke"
4347.216506	0.1000000000003638	states																			"     state_name
id             
4   nic_prestim"
4347.316506	1.0005000000001019	states																			"   state_name
id           
5       cpoke"
4348.317006	0.310512000000017	states																			"       state_name
id               
6   wait_for_cout"
4348.627518	0.4910039999995206	states																			"        state_name
id                
7   wait_for_spoke"
4349.118522	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
4349.119022	0.17249199999969278	states																			"    state_name
id            
9   hit_state2"
4349.291514	0.003508000000692846	states																			"        state_name
id                
14  clean_up_state"
4349.295022	0.7909840000002077	states																			"                state_name
id                        
2   check_next_trial_ready"
4350.086506	7.410000000000764	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0		1.0			l	3.0	1.0	1.0	
4350.086506	7.410000000000764	states																			"   state_name
id           
0     state_0"
4350.086506	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4350.102506	4.261021999999684	states																			"        state_name
id                
3   wait_for_cpoke"
4354.363528	0.10047800000029383	states																			"     state_name
id             
4   nic_prestim"
4354.464006	0.02849999999943975	states																			"   state_name
id           
5       cpoke"
4354.492506	3.000500000000102	states																			"         state_name
id                 
12  nic_error_state"
4357.493006	0.003500000000713044	states																			"        state_name
id                
14  clean_up_state"
4357.497022	2.8224880000007033	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0			
4357.497022	2.8224880000007033	states																			"   state_name
id           
0     state_0"
4357.497022	0.01598400000057154	states																			"          state_name
id                  
1   sending_trialnum"
4357.513006	0.07050799999979063	states																			"        state_name
id                
3   wait_for_cpoke"
4357.583514	0.10000099999979284	states																			"     state_name
id             
4   nic_prestim"
4357.683515	1.000491000000693	states																			"   state_name
id           
5       cpoke"
4358.684006	0.07449999999971624	states																			"       state_name
id               
6   wait_for_cout"
4358.758506	0.6340000000000146	states																			"        state_name
id                
7   wait_for_spoke"
4359.392506	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
4359.393006	0.17151599999942846	states																			"    state_name
id            
9   hit_state2"
4359.564522	0.00348400000075344	states																			"        state_name
id                
14  clean_up_state"
4359.568006	0.7515039999998407	states																			"                state_name
id                        
2   check_next_trial_ready"
4360.320006	7.770499999999629	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0		1.0			r	3.0	1.0	1.0	
4360.320006	7.770499999999629	states																			"   state_name
id           
0     state_0"
4360.320006	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4360.336006	3.9304999999994834	states																			"        state_name
id                
3   wait_for_cpoke"
4364.266506	0.1000000000003638	states																			"     state_name
id             
4   nic_prestim"
4364.366506	0.7199999999993452	states																			"   state_name
id           
5       cpoke"
4365.086506	3.000500000000102	states																			"         state_name
id                 
12  nic_error_state"
4368.087006	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
4368.091006	2.82300000000032	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
4368.091006	2.82300000000032	states																			"   state_name
id           
0     state_0"
4368.091006	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4368.107006	0.0005089999995107064	states																			"        state_name
id                
3   wait_for_cpoke"
4368.107515	0.03450599999996484	states																			"     state_name
id             
4   nic_prestim"
4368.142021	0.16648500000064814	states																			"        state_name
id                
3   wait_for_cpoke"
4368.308506	0.10049999999955617	states																			"     state_name
id             
4   nic_prestim"
4368.409006	1.000506000000314	states																			"   state_name
id           
5       cpoke"
4369.409512	0.2429999999994834	states																			"       state_name
id               
6   wait_for_cout"
4369.652512	0.3464990000002217	states																			"        state_name
id                
7   wait_for_spoke"
4369.999011	0.0004989999997633277	states																			"   state_name
id           
8   hit_state"
4369.99951	0.17499600000064675	states																			"    state_name
id            
9   hit_state2"
4370.174506	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
4370.178006	0.7359999999998763	states																			"                state_name
id                        
2   check_next_trial_ready"
4370.914506	4.957999999999629	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
4370.914506	4.957999999999629	states																			"   state_name
id           
0     state_0"
4370.914506	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
4370.930506	2.143500000000131	states																			"        state_name
id                
3   wait_for_cpoke"
4373.074006	0.1000000000003638	states																			"     state_name
id             
4   nic_prestim"
4373.174006	1.0	states																			"   state_name
id           
5       cpoke"
4374.174006	0.13799999999991996	states																			"       state_name
id               
6   wait_for_cout"
4374.312006	0.7515039999998407	states																			"        state_name
id                
7   wait_for_spoke"
4375.06351	0.0004959999996572151	states																			"   state_name
id           
8   hit_state"
4375.064006	0.17450499999995372	states																			"    state_name
id            
9   hit_state2"
4375.238511	0.0034960000002683955	states																			"        state_name
id                
14  clean_up_state"
4375.242007	0.6304989999998725	states																			"                state_name
id                        
2   check_next_trial_ready"
4375.873006	5.304000000000087	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
4375.873006	5.304000000000087	states																			"   state_name
id           
0     state_0"
4375.873006	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4375.889006	1.9875109999993583	states																			"        state_name
id                
3   wait_for_cpoke"
4377.876517	0.10050500000033935	states																			"     state_name
id             
4   nic_prestim"
4377.977022	1.000492999999551	states																			"   state_name
id           
5       cpoke"
4378.977515	0.2744910000001255	states																			"       state_name
id               
6   wait_for_cout"
4379.252006	0.878500000000713	states																			"        state_name
id                
7   wait_for_spoke"
4380.130506	0.0004999999991923687	states																			"   state_name
id           
8   hit_state"
4380.131006	0.17201600000043982	states																			"    state_name
id            
9   hit_state2"
4380.303022	0.0034839999998439453	states																			"        state_name
id                
14  clean_up_state"
4380.306506	0.8704999999999927	states																			"                state_name
id                        
2   check_next_trial_ready"
4381.177514	6.358000999999604	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
4381.177514	6.358000999999604	states																			"   state_name
id           
0     state_0"
4381.177514	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
4381.193515	3.866990999999871	states																			"        state_name
id                
3   wait_for_cpoke"
4385.060506	0.1000160000003234	states																			"     state_name
id             
4   nic_prestim"
4385.160522	1.0005000000001019	states																			"   state_name
id           
5       cpoke"
4386.161022	0.21200099999987287	states																			"       state_name
id               
6   wait_for_cout"
4386.373023	0.4274829999994836	states																			"        state_name
id                
7   wait_for_spoke"
4386.800506	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
4386.801006	0.17000000000007276	states																			"    state_name
id            
9   hit_state2"
4386.971006	0.0035060000000157743	states																			"        state_name
id                
14  clean_up_state"
4386.974512	0.5610029999998005	states																			"                state_name
id                        
2   check_next_trial_ready"
4387.536006	8.153999999999542	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	0.0	0.0	
4387.536006	8.153999999999542	states																			"   state_name
id           
0     state_0"
4387.536006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
4387.552006	5.031509000000369	states																			"        state_name
id                
3   wait_for_cpoke"
4392.583515	0.10049100000014732	states																			"     state_name
id             
4   nic_prestim"
4392.684006	1.000014999999621	states																			"   state_name
id           
5       cpoke"
4393.684021	0.3914919999997437	states																			"       state_name
id               
6   wait_for_cout"
4394.075513	0.559493000000657	states																			"        state_name
id                
7   wait_for_spoke"
4394.635006	0.000503999999637017	states																			"   state_name
id           
8   hit_state"
4394.63551	0.16849600000023202	states																			"    state_name
id            
9   hit_state2"
4394.804006	0.00351799999953073	states																			"        state_name
id                
14  clean_up_state"
4394.807524	0.8824819999999818	states																			"                state_name
id                        
2   check_next_trial_ready"
4395.690506	8.565507000000252	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	0.0	0.0		0.0	r	2.0	1.0	1.0	
4395.690506	8.565507000000252	states																			"   state_name
id           
0     state_0"
4395.690506	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4395.706506	3.6099999999996726	states																			"        state_name
id                
3   wait_for_cpoke"
4399.316506	0.0999999999994543	states																			"     state_name
id             
4   nic_prestim"
4399.416506	1.0005000000001019	states																			"   state_name
id           
5       cpoke"
4400.417006	0.4014999999999418	states																			"       state_name
id               
6   wait_for_cout"
4400.818506	0.4335000000000946	states																			"        state_name
id                
7   wait_for_spoke"
4401.252006	3.0005010000004404	states																			"     state_name
id             
10  error_state"
4404.252507	0.0035060000000157743	states																			"        state_name
id                
14  clean_up_state"
4404.256513	2.730493000000024	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
4404.256513	2.730493000000024	states																			"   state_name
id           
0     state_0"
4404.256513	0.015992999999980384	states																			"          state_name
id                  
1   sending_trialnum"
4404.272506	0.0005059999994045938	states																			"        state_name
id                
3   wait_for_cpoke"
4404.273012	0.10050600000067789	states																			"     state_name
id             
4   nic_prestim"
4404.373518	1.0004879999996774	states																			"   state_name
id           
5       cpoke"
4405.374006	0.25500499999998283	states																			"       state_name
id               
6   wait_for_cout"
4405.629011	0.3999949999997625	states																			"        state_name
id                
7   wait_for_spoke"
4406.029006	0.0005090000004202011	states																			"   state_name
id           
8   hit_state"
4406.029515	0.18600700000024517	states																			"    state_name
id            
9   hit_state2"
4406.215522	0.0034839999998439453	states																			"        state_name
id                
14  clean_up_state"
4406.219006	0.7680000000000291	states																			"                state_name
id                        
2   check_next_trial_ready"
4406.987509	4.915496999999959	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0			
4406.987509	4.915496999999959	states																			"   state_name
id           
0     state_0"
4406.987509	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
4407.00351	1.8809960000007777	states																			"        state_name
id                
3   wait_for_cpoke"
4408.884506	0.0999999999994543	states																			"     state_name
id             
4   nic_prestim"
4408.984506	1.0005000000001019	states																			"   state_name
id           
5       cpoke"
4409.985006	0.7280160000000251	states																			"       state_name
id               
6   wait_for_cout"
4410.713022	0.32049000000006345	states																			"        state_name
id                
7   wait_for_spoke"
4411.033512	0.0004939999998896383	states																			"   state_name
id           
8   hit_state"
4411.034006	0.18249999999989086	states																			"    state_name
id            
9   hit_state2"
4411.216506	0.0035020000004806207	states																			"        state_name
id                
14  clean_up_state"
4411.220008	0.6829979999993157	states																			"                state_name
id                        
2   check_next_trial_ready"
4411.903509	7.17099700000017	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0		1.0			r	3.0	1.0	1.0	
4411.903509	7.17099700000017	states																			"   state_name
id           
0     state_0"
4411.903509	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4411.919509	3.486996999999974	states																			"        state_name
id                
3   wait_for_cpoke"
4415.406506	0.0999999999994543	states																			"     state_name
id             
4   nic_prestim"
4415.506506	0.5640000000003056	states																			"   state_name
id           
5       cpoke"
4416.070506	3.000500000000102	states																			"         state_name
id                 
12  nic_error_state"
4419.071006	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
4419.075006	5.896502999999939	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
4419.075006	5.896502999999939	states																			"   state_name
id           
0     state_0"
4419.075006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
4419.091006	0.4220000000004802	states																			"        state_name
id                
3   wait_for_cpoke"
4419.513006	0.10001599999941391	states																			"     state_name
id             
4   nic_prestim"
4419.613022	1.0004960000005667	states																			"   state_name
id           
5       cpoke"
4420.613518	0.28399999999965075	states																			"       state_name
id               
6   wait_for_cout"
4420.897518	0.3669880000006742	states																			"        state_name
id                
7   wait_for_spoke"
4421.264506	0.0005159999991519726	states																			"   state_name
id           
8   hit_state"
4421.265022	0.18498400000044057	states																			"    state_name
id            
9   hit_state2"
4421.450006	0.0035049999996772385	states																			"        state_name
id                
14  clean_up_state"
4421.453511	3.5179980000002615	states																			"                state_name
id                        
2   check_next_trial_ready"
4424.972006	3.903508000000329	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
4424.972006	3.903508000000329	states																			"   state_name
id           
0     state_0"
4424.972006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
4424.988006	1.2105000000001382	states																			"        state_name
id                
3   wait_for_cpoke"
4426.198506	0.1000160000003234	states																			"     state_name
id             
4   nic_prestim"
4426.298522	1.0004840000001423	states																			"   state_name
id           
5       cpoke"
4427.299006	0.3060159999995449	states																			"       state_name
id               
6   wait_for_cout"
4427.605022	0.42050400000061927	states																			"        state_name
id                
7   wait_for_spoke"
4428.025526	0.0004799999996976112	states																			"   state_name
id           
8   hit_state"
4428.026006	0.16449999999986176	states																			"    state_name
id            
9   hit_state2"
4428.190506	0.003515000000334112	states																			"        state_name
id                
14  clean_up_state"
4428.194021	0.6814930000000459	states																			"                state_name
id                        
2   check_next_trial_ready"
4428.876006	5.0075019999994765	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	0.0	0.0	
4428.876006	5.0075019999994765	states																			"   state_name
id           
0     state_0"
4428.876006	0.01601499999924272	states																			"          state_name
id                  
1   sending_trialnum"
4428.892021	2.4984850000000733	states																			"        state_name
id                
3   wait_for_cpoke"
4431.390506	0.10000500000023749	states																			"     state_name
id             
4   nic_prestim"
4431.490511	1.000011000000086	states																			"   state_name
id           
5       cpoke"
4432.490522	0.2819899999994959	states																			"       state_name
id               
6   wait_for_cout"
4432.772512	0.3394940000007409	states																			"        state_name
id                
7   wait_for_spoke"
4433.112006	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
4433.112506	0.18399999999928696	states																			"    state_name
id            
9   hit_state2"
4433.296506	0.003500000000713044	states																			"        state_name
id                
14  clean_up_state"
4433.300006	0.5835019999994984	states																			"                state_name
id                        
2   check_next_trial_ready"
4433.884006	8.128499999999804	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	0.0	0.0		0.0	r	2.0	1.0	1.0	
4433.884006	8.128499999999804	states																			"   state_name
id           
0     state_0"
4433.884006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
4433.900006	2.9459999999999127	states																			"        state_name
id                
3   wait_for_cpoke"
4436.846006	0.1000000000003638	states																			"     state_name
id             
4   nic_prestim"
4436.946006	1.0005000000001019	states																			"   state_name
id           
5       cpoke"
4437.946506	0.5850049999999101	states																			"       state_name
id               
6   wait_for_cout"
4438.531511	0.47750100000030216	states																			"        state_name
id                
7   wait_for_spoke"
4439.009012	3.0000099999997474	states																			"     state_name
id             
10  error_state"
4442.009022	0.0034839999998439453	states																			"        state_name
id                
14  clean_up_state"
4442.013006	2.8325119999999515	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
4442.013006	2.8325119999999515	states																			"   state_name
id           
0     state_0"
4442.013006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
4442.029006	0.27250499999991007	states																			"        state_name
id                
3   wait_for_cpoke"
4442.301511	0.10000100000070233	states																			"     state_name
id             
4   nic_prestim"
4442.401512	1.0000129999998535	states																			"   state_name
id           
5       cpoke"
4443.401525	0.11748100000022532	states																			"       state_name
id               
6   wait_for_cout"
4443.519006	0.38699999999971624	states																			"        state_name
id                
7   wait_for_spoke"
4443.906006	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
4443.906506	0.186015999999654	states																			"    state_name
id            
9   hit_state2"
4444.092522	0.0034839999998439453	states																			"        state_name
id                
14  clean_up_state"
4444.096006	0.7495120000003226	states																			"                state_name
id                        
2   check_next_trial_ready"
4444.846006	5.9955070000005435	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0			
4444.846006	5.9955070000005435	states																			"   state_name
id           
0     state_0"
4444.846006	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4444.862006	3.1109999999998763	states																			"        state_name
id                
3   wait_for_cpoke"
4447.973006	0.0999999999994543	states																			"     state_name
id             
4   nic_prestim"
4448.073006	1.0005080000000817	states																			"   state_name
id           
5       cpoke"
4449.073514	0.14649700000063604	states																			"       state_name
id               
6   wait_for_cout"
4449.220011	0.6029949999992823	states																			"        state_name
id                
7   wait_for_spoke"
4449.823006	0.000503000000207976	states																			"   state_name
id           
8   hit_state"
4449.823509	0.1634970000004614	states																			"    state_name
id            
9   hit_state2"
4449.987006	0.0035060000000157743	states																			"        state_name
id                
14  clean_up_state"
4449.990512	0.8510009999999966	states																			"                state_name
id                        
2   check_next_trial_ready"
4450.842006	5.208000000000538	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0		1.0			l	3.0	1.0	1.0	
4450.842006	5.208000000000538	states																			"   state_name
id           
0     state_0"
4450.842006	0.016002999999727763	states																			"          state_name
id                  
1   sending_trialnum"
4450.858009	2.021997000000738	states																			"        state_name
id                
3   wait_for_cpoke"
4452.880006	0.1005009999998947	states																			"     state_name
id             
4   nic_prestim"
4452.980507	0.06549999999970169	states																			"   state_name
id           
5       cpoke"
4453.046007	3.0004989999997633	states																			"         state_name
id                 
12  nic_error_state"
4456.046506	0.003500000000713044	states																			"        state_name
id                
14  clean_up_state"
4456.050506	2.906500000000051	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	0.0	0.0	
4456.050506	2.906500000000051	states																			"   state_name
id           
0     state_0"
4456.050506	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4456.066506	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
4456.067006	0.10000499999932799	states																			"     state_name
id             
4   nic_prestim"
4456.167011	1.000502000000779	states																			"   state_name
id           
5       cpoke"
4457.167513	0.3420029999997496	states																			"       state_name
id               
6   wait_for_cout"
4457.509516	0.39848999999958323	states																			"        state_name
id                
7   wait_for_spoke"
4457.908006	0.0005060000003140885	states																			"   state_name
id           
8   hit_state"
4457.908512	0.18049400000018068	states																			"    state_name
id            
9   hit_state2"
4458.089006	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
4458.092506	0.8644999999996799	states																			"                state_name
id                        
2   check_next_trial_ready"
4458.957514	7.861498000000211	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	0.0	0.0		0.0	r	2.0			
4458.957514	7.861498000000211	states																			"   state_name
id           
0     state_0"
4458.957514	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
4458.973515	2.6629910000001473	states																			"        state_name
id                
3   wait_for_cpoke"
4461.636506	0.10000099999979284	states																			"     state_name
id             
4   nic_prestim"
4461.736507	1.0000050000007832	states																			"   state_name
id           
5       cpoke"
4462.736512	0.5694939999993949	states																			"       state_name
id               
6   wait_for_cout"
4463.306006	0.509501999999884	states																			"        state_name
id                
7   wait_for_spoke"
4463.815508	3.000014000000192	states																			"     state_name
id             
10  error_state"
4466.815522	0.0034900000000561704	states																			"        state_name
id                
14  clean_up_state"
4466.819513	104.22801199999958	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0		1.0			r	3.0	0.0	0.0	
4466.819513	104.22801199999958	states																			"   state_name
id           
0     state_0"
4466.819513	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
4466.835514	100.38149199999953	states																			"        state_name
id                
3   wait_for_cpoke"
4567.217006	0.1000000000003638	states																			"     state_name
id             
4   nic_prestim"
4567.317006	0.7265069999994012	states																			"   state_name
id           
5       cpoke"
4568.043513	3.0004930000004606	states																			"         state_name
id                 
12  nic_error_state"
4571.044006	0.0035189999998692656	states																			"        state_name
id                
14  clean_up_state"
4571.048006	4.984510000000228	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	0.0	0.0		0.0	r	2.0	1.0	1.0	
4571.048006	4.984510000000228	states																			"   state_name
id           
0     state_0"
4571.048006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
4571.064006	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
4571.064506	0.10050000000046566	states																			"     state_name
id             
4   nic_prestim"
4571.165006	1.0	states																			"   state_name
id           
5       cpoke"
4572.165006	0.023505999999542837	states																			"       state_name
id               
6   wait_for_cout"
4572.188512	0.8400000000001455	states																			"        state_name
id                
7   wait_for_spoke"
4573.028512	3.0004939999998896	states																			"     state_name
id             
10  error_state"
4576.029006	0.0035100000004604226	states																			"        state_name
id                
14  clean_up_state"
4576.033006	4.833000000000538	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
4576.033006	4.833000000000538	states																			"   state_name
id           
0     state_0"
4576.033006	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4576.049006	2.0530049999997573	states																			"        state_name
id                
3   wait_for_cpoke"
4578.102011	0.10049499999968248	states																			"     state_name
id             
4   nic_prestim"
4578.202506	1.0	states																			"   state_name
id           
5       cpoke"
4579.202506	0.19800000000032014	states																			"       state_name
id               
6   wait_for_cout"
4579.400506	0.3959999999997308	states																			"        state_name
id                
7   wait_for_spoke"
4579.796506	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
4579.797006	0.15550900000016554	states																			"    state_name
id            
9   hit_state2"
4579.952515	0.003491000000394706	states																			"        state_name
id                
14  clean_up_state"
4579.956006	0.9099999999998545	states																			"                state_name
id                        
2   check_next_trial_ready"
4580.866506	6.395008999999845	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0			
4580.866506	6.395008999999845	states																			"   state_name
id           
0     state_0"
4580.866506	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
4580.882506	3.7015000000001237	states																			"        state_name
id                
3   wait_for_cpoke"
4584.584006	0.10000299999956042	states																			"     state_name
id             
4   nic_prestim"
4584.684009	1.0000010000003385	states																			"   state_name
id           
5       cpoke"
4585.68401	0.24550300000009884	states																			"       state_name
id               
6   wait_for_cout"
4585.929513	0.42400199999974575	states																			"        state_name
id                
7   wait_for_spoke"
4586.353515	0.0004909999997835257	states																			"   state_name
id           
8   hit_state"
4586.354006	0.1535040000007939	states																			"    state_name
id            
9   hit_state2"
4586.50751	0.003495999999358901	states																			"        state_name
id                
14  clean_up_state"
4586.511006	0.7505090000004202	states																			"                state_name
id                        
2   check_next_trial_ready"
4587.262006	5.861515999999938	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0		1.0			r	3.0			
4587.262006	5.861515999999938	states																			"   state_name
id           
0     state_0"
4587.262006	0.0160040000000663	states																			"          state_name
id                  
1   sending_trialnum"
4587.27801	1.8979959999996936	states																			"        state_name
id                
3   wait_for_cpoke"
4589.176006	0.10000300000046991	states																			"     state_name
id             
4   nic_prestim"
4589.276009	0.8434989999996105	states																			"   state_name
id           
5       cpoke"
4590.119508	3.0004980000003343	states																			"         state_name
id                 
12  nic_error_state"
4593.120006	0.003515999999763153	states																			"        state_name
id                
14  clean_up_state"
4593.124006	7.140999999999622	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0		1.0			l	3.0			
4593.124006	7.140999999999622	states																			"   state_name
id           
0     state_0"
4593.124006	0.016015000000152213	states																			"          state_name
id                  
1   sending_trialnum"
4593.140021	3.0209850000001097	states																			"        state_name
id                
3   wait_for_cpoke"
4596.161006	0.10050700000010693	states																			"     state_name
id             
4   nic_prestim"
4596.261513	0.999508999999307	states																			"   state_name
id           
5       cpoke"
4597.261022	3.000492000000122	states																			"         state_name
id                 
12  nic_error_state"
4600.261514	0.003491999999823747	states																			"        state_name
id                
14  clean_up_state"
